125	125	125	125
250	250	250	250
500	500	500	500
221.49	221.49	221.15	221.49
107.14	107.14	107.14	107.14
100.97	100.97	100.97	100.97
202.76	202.76	202.76	202.76
0.0068318	0	0.80943	0
97.92	98.792	98.496	70.734
70.734	70.176	70.314	70.734
70.734	70.176	70.314	70.734
34.194	34.194	34.194	34.194
0.00053714	0.26292	0.2067	0
0.00053714	0.26292	0.2067	1.3293e-16
33.532	33.532	33.532	33.532
67.726	67.726	67.726	67.726
33.257	33.257	33.257	33.257
100.98	100.98	100.98	100.98
3.0083	2.7133	2.7951	3.0083
3.0083	3.0083	3.0083	3.0083
3.0083	3.0083	3.0083	3.0083
1.491	1.491	1.491	1.491
1.5042	1.5042	1.5042	1.5042
0.013195	0.013195	0.013195	0.013195
-1.3529e-26	-9.1044e-25	0	1.582e-13
0.013195	0.013195	0.013195	0.013195
0	0	0	1.582e-13
0	0	0	0
0	0	0	9.6732e-28
0	6.4371e-16	3.2367e-15	0
0	0	0	1.5783e-10
0	0	0	0
0	0	0	0
-22.952	-23.823	-23.527	4.2339
4.2339	4.5289	4.447	4.2339
4.2339	4.5289	4.447	4.2339
0	0	0	0
-8.7696e-16	-2.754e-16	-2.3921e-16	1.5822e-18
4.0179	4.3129	4.2311	4.0179
4.015	4.015	4.015	4.015
4.015	4.015	4.015	4.015
0.21593	0.21593	0.21593	0.21593
0.21593	0.21593	0.21593	0.21593
-0.032583	-0.032583	-0.032583	-0.032583
0.093437	0.093437	0.093437	0.093437
0	0	0	0
0.0029195	0.0029195	0.0029195	0.0029195
0.0029195	0.0029195	0.0029195	0.0029195
1.8818	1.8818	1.8818	1.8818
1.8818	1.8818	1.8818	1.8818
0	0	0	0
3.0681	3.3567	4.5629	0.7367
0	0	0	0
-9.3453	-9.3453	-9.3453	-9.3453
-9.3492	-9.3453	-9.5198	-9.3453
-9.3492	-9.3453	-9.5198	-9.3453
-18.718	-18.718	-18.718	-18.718
18.718	18.718	18.718	18.718
0	0	0	0
0	0	0	0
0	0	0	0
-202.76	-202.76	-201.95	-202.76
8.3062	8.3101	8.1356	8.3101
8.3062	8.3101	8.1356	8.3101
0	0	0	0
0.88814	0.88814	0.88814	0.88814
2.6272	2.6272	2.6272	2.6272
2.6272	2.6272	2.6272	2.6272
2.6272	2.6272	2.6272	2.6272
2.6272	2.6272	2.6272	2.6272
2.6272	2.6272	2.6272	2.6272
2.0725	2.0686	2.0233	0
2.1104	1.9702	2.0804	2.125
0.017629	1.2422	1.7252	0
-5.0328e-12	9.2618e-23	0	5.713e-24
0	3.5896e-23	0	0
0	0	0	3.2599e-13
0.33983	0.33983	0.33983	0.33983
0	0	0	0
-9.3596	-8.7074	-8.8691	-7.0894
8.6543	8.6543	8.6543	8.6543
9.0053	9.0053	9.0053	9.0053
4.5026	4.5026	4.5026	4.5026
22.162	22.162	22.162	22.162
0.010328	0.010328	0.010328	0.010328
0.010328	0.010328	0.010328	0.010328
0	1.3261e-25	7.2616e-27	0
1.0405e-22	4.3694e-26	2.205e-23	1.3157e-16
0	0	0	0
1.69	1.69	1.69	1.69
1.69	1.69	1.69	1.69
1.69	1.69	1.69	1.69
1.69	1.69	1.69	1.69
-3.3997e-26	1.5548e-25	4.3744e-27	0
-3.1846e-26	0	0	0
-5.1512e-26	4.6112e-26	9.0181e-27	0
-3.5734e-26	0	-3.4808e-26	0
0	0	0	0
-4.0038e-16	0	0	0
200.96	198.98	198.98	195.06
-200.96	-198.98	-198.98	-195.06
-33.531	-33.269	-33.325	-33.532
0.6621	0.6621	0.6621	0.6621
0.6621	0.6621	0.6621	0.6621
0.6621	0.6621	0.6621	0.6621
0.6621	0.6621	0.6621	0.6621
0.66019	0.66019	0.66019	0.66019
0.66019	0.66019	0.66019	0.66019
0.66019	0.66019	0.66019	0.66019
0.27489	0.27489	0.27489	0.27489
-6.0997	-6.0997	-6.0997	-6.0997
0	0	0	1.2373e-13
0	0	0	0
7.0204	7.0204	7.0206	7.0204
0.061227	0.54611	1.9403	8.9515e-06
-4.5576e-14	1.1841e-05	0.00014544	0
5.4964e-05	0.45582	0.1063	0
0	0	0	0
-6.0772e-26	1.7497e-22	-3.5363e-25	-4.1842e-12
0.052479	0.05638	0.10166	2.125
-2.0644e-26	1.7498e-22	-5.1936e-27	-4.7005e-12
0.014648	0.15482	0.0446	1.0997e-14
0	1.7497e-22	0	-1.3656e-28
4.7566e-05	0.00030766	0.00060585	0
0.00026376	0.00041381	0.00071948	1.7802
0	0	0	-1.3301e-28
1.7622	0.53725	0.053664	7.5245e-19
0.34482	0.34482	0.34482	0.34482
0.34482	0.34482	0.34482	0.34482
0.50217	0.50217	0.50217	0.50217
4.9167	4.9167	4.9167	4.9167
3.9439	3.9439	3.9439	3.9439
3.9439	3.9439	3.9439	3.9439
2.9765	2.9765	2.9765	2.9765
4.3903	4.3903	4.3903	4.3903
0	0	0	0
0.18876	0.18876	0.18876	0.18876
0.18876	0.18876	0.18876	0.18876
0.0035033	0.0035033	0.0035033	0.0035033
0.010865	0.010865	0.010865	0.010865
1.1171e-13	1.5818e-27	0	0
0	0	0	7.8836e-19
0	0	0	0
0	0	8.0446e-16	2.7482e-27
0.019739	0.31618	1.5514	-3.3744e-15
9.3193	9.0229	7.7877	9.3391
9.3391	9.3391	9.3391	9.3391
0.32732	0.32732	0.32732	0.32732
0.32732	0.32732	0.32732	0.32732
0.32732	0.32732	0.32732	0.32732
0.32732	0.32732	0.32732	0.32732
9.3453	9.3453	9.3453	9.3453
4.3471	4.3471	4.3471	4.3471
-6.4059e-12	-9.0848e-12	-3.212e-13	9.6513e-12
14.348	14.524	14.661	11.99
-13.177	-13.358	-13.489	-10.824
0.40002	0.40002	0.40002	0.40002
0.40002	0.40002	0.40002	0.40002
0.40002	0.40002	0.40002	0.40002
0.40002	0.40002	0.40002	0.40002
0.40315	0.40315	0.40315	0.40315
0.39199	0.39199	0.39199	0.39199
0.39199	0.39199	0.39199	0.39199
0.39199	0.39199	0.39199	0.39199
0.58075	0.58075	0.58075	0.58075
0.3567	0.3567	0.3567	0.3567
-12.308	-12.377	-12.335	0.8676
7.0204	7.0204	7.0204	7.0204
0	0	0	0
13.176	13.244	13.203	0
0	0	0	0
0.15735	0.15735	0.15735	0.15735
0.16997	0.16997	0.16997	0.16997
0	1.4845e-23	0	0
