d0_kNumbMadeConstraints	d0_usedminratio	d0_usedmaxratio	d0_allratios	d1_kNumbMadeConstraints	d1_usedminratio	d1_usedmaxratio	d1_allratios	d7_kNumbMadeConstraints	d7_usedminratio	d7_usedmaxratio	d7_allratios	d21_kNumbMadeConstraints	d21_usedminratio	d21_usedmaxratio	d21_allratios
NaN	0	48.8799420456074	431.178945620522	NaN	0	7.81064305552292	304.132462525155	NaN	0	103.308993111441	177.953346610838	NaN	0	2704.87505645709	326072.780191871
NaN	0	416.447841550696	29.4322528489894	NaN	0	23.3435297396788	29.3053075996371	NaN	0	43.1146897601001	56.320236947562	NaN	0	7172.01124520741	3153.33285243373
NaN	0	409.986999558349	53.5882453372575	NaN	0	312.061449231054	7.81064305552292	NaN	0	195.208985621197	103.308993111441	NaN	0	6864.6366743807	4342.48191924486
NaN	0	409.986999558349	48.8799420456074	NaN	0	324.560096430771	23.3435297396788	NaN	0	184.040332233327	43.1146897601001	NaN	0	667.274619900698	3394.51264294144
NaN	0	409.986999558349	416.447841550696	NaN	0	324.560096430771	312.061449231054	NaN	0	184.040332233327	195.208985621197	NaN	0	5400.59842146904	327637.37399145
NaN	0	459.326144204642	409.986999558349	NaN	0	324.560096430771	324.560096430771	NaN	0	184.040332233327	184.040332233327	NaN	0	48221.261684399	364650.38769237
NaN	0	8238.12064643634	409.986999558349	NaN	0	314.447066487006	324.560096430771	NaN	0	201.48852055206	184.040332233327	NaN	0	1543.18517408328	364650.38769237
NaN	0	76.7334243199304	409.986999558349	NaN	0	4719.67361464392	324.560096430771	NaN	0	2308.62987567048	184.040332233327	NaN	0	1512.84958227257	364650.38769237
NaN	0	86.1113360437135	459.326144204642	NaN	0	32.0910506628823	314.447066487006	NaN	0	30.9367771079956	201.48852055206	NaN	0	1512.84958227257	377844.848964535
NaN	0	7987.98187107201	8238.12064643634	NaN	0	32.7531374430739	4719.67361464392	NaN	0	32.0635492244908	2308.62987567048	NaN	0	21104.603612622	181578772.761232
NaN	0	8043.03171833304	76.7334243199304	NaN	0	5472.22442145694	32.0910506628823	NaN	0	2414.61448957909	30.9367771079956	NaN	0	6869.5122600712	2660.24327686545
NaN	0	432.347255733924	86.1113360437135	NaN	0	5139.69206967782	32.7531374430739	NaN	0	2475.54824492762	32.0635492244908	NaN	0	99.2593146304188	2650.36241361665
NaN	0	413.593833445835	7987.98187107201	NaN	0	525.326691194333	5472.22442145694	NaN	0	284.089369990979	2414.61448957909	NaN	0.536334027565281	3.63713398934424	202514185.049869
NaN	0	422.949325156166	8043.03171833304	NaN	0	288.156145844669	5139.69206967782	NaN	0	188.652479336588	2475.54824492762	NaN	0	1434.25502020519	183293517.576736
NaN	0	427.604670883127	432.347255733924	NaN	0	317.224650285075	525.326691194333	NaN	0	179.017313958488	284.089369990979	NaN	0	6853.41395064517	572616.297080683
NaN	0	8829.4643466324	413.593833445835	NaN	0	285.763787767921	288.156145844669	NaN	0	180.569934553995	188.652479336588	NaN	0	589.418444818602	353503.928159055
NaN	0.076348530536886	2.8090022439332	422.949325156166	NaN	0	4740.46333508749	317.224650285075	NaN	0	2530.39725466126	179.017313958488	NaN	0	21219.8854742248	348810.126257094
NaN	0	417.522954327153	427.604670883127	NaN	0	2.51208891496929	285.763787767921	NaN	1.33819886597531	4.12883601721576	180.569934553995	NaN	0	546.623413105667	323946.447215401
NaN	0	413.936319919113	8829.4643466324	NaN	0	346.201722342373	4740.46333508749	NaN	0	193.867426120507	2530.39725466126	NaN	0	6032.09595938015	178964543.930669
NaN	0	1183.1965074917	2.8090022439332	NaN	0	274.928171664377	2.51208891496929	NaN	0	176.668531565115	4.12883601721576	NaN	0.935068200901062	2.07688643348338	13.3209200269622
NaN	0	411.144787313984	417.522954327153	NaN	0	464.828465626817	346.201722342373	NaN	0	509.26899444385	193.867426120507	NaN	0	660.839040167244	361704.03589116
NaN	0	8263.2929564357	413.936319919113	NaN	0	275.811495367267	274.928171664377	NaN	0	188.348934323561	176.668531565115	NaN	0	964.861439203262	309831.14054659
NaN	0	38.8311449065792	1183.1965074917	NaN	0	5449.90445713184	464.828465626817	NaN	0	2364.65821356054	509.26899444385	NaN	0	660.839040167244	4391434.46481493
NaN	0	25.0498878335716	411.144787313984	NaN	0	26.879885511368	275.811495367267	NaN	0	36.9223374742374	188.348934323561	NaN	0	615.831967101297	334442.432948082
NaN	0	402.57188196455	8263.2929564357	NaN	0	13.2937029726507	5449.90445713184	NaN	0	43.793432167094	2364.65821356054	NaN	0	2045.96876618323	188624173.811034
NaN	0	416.658770816181	38.8311449065792	NaN	0	272.761981798282	26.879885511368	NaN	0	176.673063661697	36.9223374742374	NaN	0	1001.55486093488	5936.04121657564
NaN	0	418.73410319621	25.0498878335716	NaN	0	296.728662320451	13.2937029726507	NaN	0	172.458553902638	43.793432167094	NaN	0	576.212581723627	5394.25210894111
NaN	0	419.282907064395	1627663438.86666	NaN	0	287.792358547396	348578796.636797	NaN	0	182.192210979145	76758177.931207	NaN	0	546.953335893185	1.67161191873107e+19
NaN	0	71.8283888537693	3309529.02382499	NaN	0	295.980338033705	1311560.00930984	NaN	0	196.249246202714	436720.766131035	NaN	0	7265.73964505697	61842265914522.9
NaN	0	715.34061251455	8.59048847891661e+16	NaN	0	84.0190494820915	9.00543868464839e+15	NaN	0	24.6457395211442	415358822296507	NaN	0	7265.73964505697	5.93120622738665e+35
NaN	0	418.420710761231	402.57188196455	NaN	0	296.752975022195	272.761981798282	NaN	0	1149.86387266777	176.673063661697	NaN	0	7265.73964505697	305166.142945857
NaN	0	427.604670883127	416.658770816181	NaN	0	304.569138114575	296.728662320451	NaN	0	175.885698826481	172.458553902638	NaN	0	5053.4021903716	328098.280508275
NaN	0	29.733455135117	418.73410319621	NaN	0	285.763787767921	287.792358547396	NaN	0	180.569934553995	182.192210979145	NaN	0	5053.4021903716	335858.268452938
NaN	0	8325.15757954821	419.282907064395	NaN	0	31.3957206932514	295.980338033705	NaN	0	23.7211409961544	196.249246202714	NaN	0	6244.46892853744	344183.429778749
NaN	0	31.086805480859	71.8283888537693	NaN	0	5387.85091563938	84.0190494820915	NaN	0	2518.38775753277	24.6457395211442	NaN	0	2.82437089607445	6853.41395064517
NaN	0	51.0794514346131	715.34061251455	NaN	0	29.2451730480338	296.752975022195	NaN	0	23.3836647115578	1149.86387266777	NaN	0	21166.9789191611	5237759.45148189
NaN	0	436.326759079557	418.420710761231	NaN	0	22.940356441719	304.569138114575	NaN	0	42.2033168762785	175.885698826481	NaN	0	562.019717013129	337682.026986022
NaN	0	7944.19683356215	427.604670883127	NaN	0	330.931479794522	285.763787767921	NaN	0	159.60737928802	180.569934553995	NaN	0	562.233829156136	323946.447215401
NaN	0	20.352424434163	29.733455135117	NaN	0	4704.69466966185	31.3957206932514	NaN	0	2423.03291558532	23.7211409961544	NaN	0	1516.41434008771	1434.25502020519
NaN	0	20.45005436629	8325.15757954821	NaN	0	16.8510698062755	5387.85091563938	NaN	0	13.4531201116376	2518.38775753277	NaN	0	616.644742208366	222778934.486746
NaN	0	8151.65133577312	31.086805480859	NaN	0	20.3634386458035	29.2451730480338	NaN	0	14.2617019123223	23.3836647115578	NaN	0	598.172936554761	1229.98673011711
NaN	0	35.5715699378351	51.0794514346131	NaN	0	5519.37134735616	22.940356441719	NaN	0	2464.22384612809	42.2033168762785	NaN	0	1960.35369341839	3378.16171516823
NaN	0	398.004557360519	436.326759079557	NaN	0	19.5332701086516	330.931479794522	NaN	0	25.4266720643011	159.60737928802	NaN	0	560.635009586123	287396.060971182
NaN	0	20.4090244993277	7944.19683356215	NaN	0	283.523044824958	4704.69466966185	NaN	0	183.68676085624	2423.03291558532	NaN	NaN	NaN	178923066.483838
NaN	0	394.642759435545	20.352424434163	NaN	0	19.1444764093642	16.8510698062755	NaN	0	14.0539887262645	13.4531201116376	NaN	NaN	NaN	571.156553102248
NaN	0	1453.95529281561	20.45005436629	NaN	0	269.335774553823	20.3634386458035	NaN	0	174.813588129698	14.2617019123223	NaN	NaN	NaN	627.092292285449
NaN	0	66.2742714034448	8151.65133577312	NaN	0	344.494364573149	5519.37134735616	NaN	0	683.375491937941	2464.22384612809	NaN	NaN	NaN	184109795.010868
NaN	0	413.402836370776	35.5715699378351	NaN	0	20.1801317830446	19.5332701086516	NaN	0	49.7966105364067	25.4266720643011	NaN	NaN	NaN	2951.18341425796
NaN	0	8253.70640465595	398.004557360519	NaN	0	303.968516333046	283.523044824958	NaN	0	181.063635044192	183.68676085624	NaN	NaN	NaN	316955.653510418
NaN	0	8253.70640465595	20.4090244993277	NaN	0	5004.35203454998	19.1444764093642	NaN	0	2380.04755989551	14.0539887262645	NaN	NaN	NaN	634.595767250833
NaN	0	8480.07887810659	394.642759435545	NaN	0	5004.35203454998	269.335774553823	NaN	0	2380.04755989551	174.813588129698	NaN	NaN	NaN	296383.068150009
NaN	0	8076.79899355503	1453.95529281561	NaN	0	5126.04916624153	344.494364573149	NaN	0	2298.47179150071	683.375491937941	NaN	NaN	NaN	4213725.62056903
NaN	0.076348530536886	2.8090022439332	66.2742714034448	NaN	0	4892.43184674928	20.1801317830446	NaN	0	2458.44758172424	49.7966105364067	NaN	NaN	NaN	7223.58552243467
NaN	0.0754071134741691	2.78100189059639	413.402836370776	NaN	0	2.51208891496929	303.968516333046	NaN	1.33819886597531	4.12883601721576	181.063635044192	NaN	NaN	NaN	335368.846462343
NaN	0	417.522954327153	8253.70640465595	NaN	0	2.52718320600719	5004.35203454998	NaN	1.35306780333653	4.22346059376903	2380.04755989551	NaN	NaN	NaN	181716947.50644
NaN	0	413.361052971382	8253.70640465595	NaN	0	346.201722342373	5004.35203454998	NaN	0	193.867426120507	2380.04755989551	NaN	NaN	NaN	181716947.50644
NaN	0	33389.7686845818	8480.07887810659	NaN	0	348.281931177227	5126.04916624153	NaN	0	198.310475693713	2298.47179150071	NaN	NaN	NaN	181102644.519496
NaN	0	8274.50410778748	8076.79899355503	NaN	0	5399.94743107752	4892.43184674928	NaN	0	3337.81964255811	2458.44758172424	NaN	NaN	NaN	175097034.099698
NaN	0	412.545317080897	2.8090022439332	NaN	0	5092.76030499971	2.51208891496929	NaN	0	2365.00633903896	4.12883601721576	NaN	NaN	NaN	13.3209200269622
NaN	0	414.900943335321	2.78100189059639	NaN	0	329.819279703045	2.52718320600719	NaN	0	185.923956606152	4.22346059376903	NaN	NaN	NaN	13.5432651574773
NaN	0	20.6755114631482	417.522954327153	NaN	0	337.665921759603	346.201722342373	NaN	0	190.822568522876	193.867426120507	NaN	NaN	NaN	361704.03589116
NaN	0	30622.9274850069	413.361052971382	NaN	0	25.3193945572192	348.281931177227	NaN	0	27.3639057616862	198.310475693713	NaN	NaN	NaN	367741.391487115
NaN	0	1059.71370536279	33389.7686845818	NaN	0	5548.12356248816	5399.94743107752	NaN	0	2294.02151060995	3337.81964255811	NaN	NaN	NaN	183511445.320936
NaN	0	8232.72409526758	8274.50410778748	NaN	0	576.206105710493	5092.76030499971	NaN	0	695.360098725689	2365.00633903896	NaN	NaN	NaN	180408366.224254
NaN	0	8039.49994709172	412.545317080897	NaN	0	5670.74641696113	329.819279703045	NaN	0	2525.41112528491	185.923956606152	NaN	NaN	NaN	360021.191277944
NaN	0	416.12229706396	414.900943335321	NaN	0	4832.17999683989	337.665921759603	NaN	0	2327.15021789928	190.822568522876	NaN	NaN	NaN	394629.218426981
NaN	0	410.219790766493	20.6755114631482	NaN	0	304.552036877547	25.3193945572192	NaN	0	176.432459034629	27.3639057616862	NaN	NaN	NaN	516.460425697288
NaN	0	400.98679444952	30622.9274850069	NaN	0	270.767777851191	5548.12356248816	NaN	0	168.831778705267	2294.02151060995	NaN	NaN	NaN	184724408.388346
NaN	0	74.4281382805866	1059.71370536279	NaN	0	278.474942763177	576.206105710493	NaN	0	180.291639912258	695.360098725689	NaN	NaN	NaN	3845018.75181076
NaN	0	425.817414123904	8232.72409526758	NaN	0	32.0477392651153	5670.74641696113	NaN	0	30.5507651283628	2525.41112528491	NaN	NaN	NaN	181464905.878611
NaN	0	399.083698037175	8039.49994709172	NaN	0	85821.5497630053	4832.17999683989	NaN	0	31721.1952910172	2327.15021789928	NaN	NaN	NaN	176125481.725088
NaN	0	390.779400757848	416.12229706396	NaN	0	320.45227289221	304.552036877547	NaN	0	181.648219431352	176.432459034629	NaN	NaN	NaN	323301.410816164
NaN	0	397.250754468841	410.219790766493	NaN	0	276.634985735073	270.767777851191	NaN	0	175.673158415103	168.831778705267	NaN	NaN	NaN	303131.332431451
NaN	0	399.454631857238	400.98679444952	NaN	0	281.385844639692	278.474942763177	NaN	0	187.212294640597	180.291639912258	NaN	NaN	NaN	322075.719338642
NaN	0	425.488079273054	74.4281382805866	NaN	0	285.307808717037	32.0477392651153	NaN	0	165.402964609538	30.5507651283628	NaN	NaN	NaN	2704.87505645709
NaN	0	397.770587105045	163521.015955669	NaN	0	283.089037944804	85821.5497630053	NaN	0	175.457249147203	31721.1952910172	NaN	NaN	NaN	104096348540.912
NaN	0	411.134268771719	425.817414123904	NaN	0	289.920793272228	320.45227289221	NaN	0	179.278631185532	181.648219431352	NaN	NaN	NaN	307967.898355616
NaN	0	8241.51693536572	399.083698037175	NaN	0	314.502936076451	276.634985735073	NaN	0	190.865007001968	175.673158415103	NaN	NaN	NaN	298382.424925201
NaN	0	8435.10097613476	390.779400757848	NaN	0	276.331932307163	281.385844639692	NaN	0	179.250816204571	187.212294640597	NaN	NaN	NaN	359896.927969911
NaN	0	401.710143879393	397.250754468841	NaN	0	5665.32559694293	285.307808717037	NaN	0	2415.83037109783	165.402964609538	NaN	NaN	NaN	288298.206652725
NaN	0	406.731354680055	399.454631857238	NaN	0	5135.56263478184	283.089037944804	NaN	0	2414.14782793768	175.457249147203	NaN	NaN	NaN	321125.571951969
NaN	0	399.525924240108	425.488079273054	NaN	0	274.845520738075	289.920793272228	NaN	0	173.951744459562	179.278631185532	NaN	NaN	NaN	305971.328183449
NaN	0	8298.12431060387	397.770587105045	NaN	0	285.369165248761	314.502936076451	NaN	0	172.571691329426	190.865007001968	NaN	NaN	NaN	340055.636558779
NaN	0	69.5848257425519	3.39535673396098e+19	NaN	0	275.070417278578	2.00509810306067e+18	NaN	0	184.262753072112	6.52020191146541e+16	NaN	NaN	NaN	1.1546399815187e+41
NaN	0	70.3831596355482	411.134268771719	NaN	0	5195.65878093042	276.331932307163	NaN	0	2459.555099635	179.250816204571	NaN	NaN	NaN	295318.640218526
NaN	0	429.796861535236	8241.51693536572	NaN	0	74.9643999805896	5665.32559694293	NaN	0	26.5624145017587	2415.83037109783	NaN	NaN	NaN	191350240.813019
NaN	0	20.1013890295945	8435.10097613476	NaN	0	76.0546504235069	5135.56263478184	NaN	0	25.4125568678554	2414.14782793768	NaN	NaN	NaN	181309483.834744
NaN	0	24.157735556908	210159098036036	NaN	0	600.380656444525	27426983296442.6	NaN	0	1006.43582740851	2217832319823.94	NaN	NaN	NaN	1.30452386009963e+30
NaN	0	1271.59101784056	401.710143879393	NaN	0	18.4786899382535	274.845520738075	NaN	0	14.1988231083763	173.951744459562	NaN	NaN	NaN	337871.344406542
NaN	0	128.745914358193	406.731354680055	NaN	0	15.0423715504577	285.369165248761	NaN	0	44.7523196464654	172.571691329426	NaN	NaN	NaN	308199.138806114
NaN	0	29.8808144709055	399.525924240108	NaN	0	2168.18000836402	275.070417278578	NaN	0	2999.67579652317	184.262753072112	NaN	NaN	NaN	315725.226777401
NaN	0	29.4025670183931	8298.12431060387	NaN	0	234.85866811781	5195.65878093042	NaN	0	99.6797327809614	2459.555099635	NaN	NaN	NaN	218308734.194071
NaN	0	29.4025670183931	69.5848257425519	NaN	0	31.7492485142582	74.9643999805896	NaN	0	24.8635565348042	26.5624145017587	NaN	NaN	NaN	7172.01124520741
NaN	0	437.924625789134	70.3831596355482	NaN	0	32.841868848285	76.0546504235069	NaN	0	25.3973948451893	25.4125568678554	NaN	NaN	NaN	6864.6366743807
NaN	0	420.58873932554	399442.187962216	NaN	0	32.841868848285	328497.378636639	NaN	0	25.3973948451893	108580.815744785	NaN	NaN	NaN	3906463510495.5
NaN	0	421.795915358444	429.796861535236	NaN	0	367.212594984037	600.380656444525	NaN	0	179.269051832369	1006.43582740851	NaN	NaN	NaN	1309440.51739829
NaN	0	52.9145930939828	20.1013890295945	NaN	0	294.976184416099	18.4786899382535	NaN	0	179.840004964422	14.1988231083763	NaN	NaN	NaN	667.274619900698
NaN	0	3179.9237294097	24.157735556908	NaN	0	298.12290232337	15.0423715504577	NaN	0	180.276084570631	44.7523196464654	NaN	NaN	NaN	5400.59842146904
NaN	0	25815.2840832599	1271.59101784056	NaN	0	57.5035235227713	2168.18000836402	NaN	0	43.0487927772441	2999.67579652317	NaN	NaN	NaN	40626279.055067
NaN	0	1533.74529166817	128.745914358193	NaN	0	1763.06582709236	234.85866811781	NaN	0	1636.45084622336	99.6797327809614	NaN	NaN	NaN	48221.261684399
NaN	0	77.8423049299324	29.8808144709055	NaN	0	6710.93587375319	31.7492485142582	NaN	0	5998.39965845103	24.8635565348042	NaN	NaN	NaN	1543.18517408328
NaN	0	13.2673001499576	29.4025670183931	NaN	0	1400.26627569417	32.841868848285	NaN	0	332.438799777259	25.3973948451893	NaN	NaN	NaN	1512.84958227257
NaN	0	9157.02800708071	29.4025670183931	NaN	0	86.5223374365623	32.841868848285	NaN	0	27.2259570338993	25.3973948451893	NaN	NaN	NaN	1512.84958227257
NaN	0	1479.34469160782	437.924625789134	NaN	0	3.6077664311778	367.212594984037	NaN	0.780010909302699	5.54852175713267	179.269051832369	NaN	NaN	NaN	310085.756936529
NaN	0	1524.17115147052	420.58873932554	NaN	0	4727.47982833719	294.976184416099	NaN	0	2377.57156900963	179.840004964422	NaN	NaN	NaN	332504.015663933
NaN	0	1445.98154048572	421.795915358444	NaN	0	1073.34316992219	298.12290232337	NaN	0	323.374901887683	180.276084570631	NaN	NaN	NaN	340579.7548229
NaN	0	4.25628298189812	52.9145930939828	NaN	0	1203.22954337515	57.5035235227713	NaN	0	366.76184436868	43.0487927772441	NaN	NaN	NaN	21104.603612622
NaN	0	7985.99079910003	3179.9237294097	NaN	0	1233.47659087728	1763.06582709236	NaN	0	342.272067676664	1636.45084622336	NaN	NaN	NaN	162709875.344769
NaN	0	410.519716798872	1192501.3589752	NaN	0	7.93845968154605	475463.978588231	NaN	0.545588149208021	17.928710346517	264901.507612106	NaN	NaN	NaN	45946214788123.9
NaN	0	419.282907064395	25815.2840832599	NaN	0	5145.28869232848	6710.93587375319	NaN	0	2370.33818718398	5998.39965845103	NaN	NaN	NaN	1965693678.363
NaN	0	29.733455135117	1533.74529166817	NaN	0	295.000964578136	1400.26627569417	NaN	0	183.593348032332	332.438799777259	NaN	NaN	NaN	3476637.33501217
NaN	0	8325.15757954821	77.8423049299324	NaN	0	295.980338033705	86.5223374365623	NaN	0	196.249246202714	27.2259570338993	NaN	NaN	NaN	6869.5122600712
NaN	0	71.8283888537693	13.2673001499576	NaN	0	31.3957206932514	3.6077664311778	NaN	0	23.7211409961544	5.54852175713267	NaN	NaN	NaN	99.2593146304188
NaN	0	425.882948391136	9157.02800708071	NaN	0	5387.85091563938	4727.47982833719	NaN	0	2518.38775753277	2377.57156900963	NaN	NaN	NaN	167832124.648306
NaN	0	399.334732371258	1479.34469160782	NaN	0	84.0190494820915	1073.34316992219	NaN	0	24.6457395211442	323.374901887683	NaN	NaN	NaN	3318363.38371548
NaN	0	399.334732371258	1524.17115147052	NaN	0	283.050440576079	1203.22954337515	NaN	0	180.9259773544	366.76184436868	NaN	NaN	NaN	4237567.05147039
NaN	0	21.596235682748	1445.98154048572	NaN	0	276.861095998674	1233.47659087728	NaN	0	176.007300332404	342.272067676664	NaN	NaN	NaN	3959175.2844949
NaN	0	49.123787681639	4.25628298189812	NaN	0	276.861095998674	7.93845968154605	NaN	0	176.007300332404	17.928710346517	NaN	NaN	NaN	3.63713398934424
NaN	0	20.4511852424271	7985.99079910003	NaN	0	17.2104383697926	5145.28869232848	NaN	0	13.1084829995258	2370.33818718398	NaN	NaN	NaN	187774491.204188
NaN	0	73.3622438369648	410.519716798872	NaN	0	63.0860413920826	295.000964578136	NaN	0	45.0557084172164	183.593348032332	NaN	NaN	NaN	346575.067327279
NaN	0	415.247415509913	419.282907064395	NaN	0	17.1588850715869	295.980338033705	NaN	0	13.1432740536354	196.249246202714	NaN	NaN	NaN	344183.429778749
NaN	0	417.899010973069	29.733455135117	NaN	0	70.5275853312519	31.3957206932514	NaN	0	23.5946750726664	23.7211409961544	NaN	NaN	NaN	1434.25502020519
NaN	0	8343.47382240562	8325.15757954821	NaN	0	276.074670785141	5387.85091563938	NaN	0	175.907806678425	2518.38775753277	NaN	NaN	NaN	222778934.486746
NaN	1.51096927534614	1.52149300191423	71.8283888537693	NaN	0	309.328784169308	84.0190494820915	NaN	0	181.028634213651	24.6457395211442	NaN	NaN	NaN	6853.41395064517
NaN	0	429.084160706704	425.882948391136	NaN	0	5092.60021095895	283.050440576079	NaN	0	2379.58748053554	180.9259773544	NaN	NaN	NaN	317816.086247683
NaN	0	410.472277883016	399.334732371258	NaN	0	5.2271452466894	276.861095998674	NaN	1.40173628233313	2.66517754222607	176.007300332404	NaN	NaN	NaN	313436.718651809
NaN	0	7976.88831882057	399.334732371258	NaN	0	505.126076091459	276.861095998674	NaN	0	271.421589664749	176.007300332404	NaN	NaN	NaN	313436.718651809
NaN	0	20.3634385522495	21.596235682748	NaN	0	277.075552588496	17.2104383697926	NaN	0	180.240309017402	13.1084829995258	NaN	NaN	NaN	589.418444818602
NaN	0	21.491509436035	49.123787681639	NaN	0	4675.7908759961	63.0860413920826	NaN	0	2514.35116254715	45.0557084172164	NaN	NaN	NaN	21219.8854742248
NaN	0	7976.88831882057	20.4511852424271	NaN	0	20.3969628710604	17.1588850715869	NaN	0	14.4633095049443	13.1432740536354	NaN	NaN	NaN	546.623413105667
NaN	0	20.3634385522495	73.3622438369648	NaN	0	30.6817791495481	70.5275853312519	NaN	0	20.6485704245045	23.5946750726664	NaN	NaN	NaN	6032.09595938015
NaN	0	8477.28620129546	415.247415509913	NaN	0	4675.7908759961	276.074670785141	NaN	0	2514.35116254715	175.907806678425	NaN	NaN	NaN	316201.408563607
NaN	0	20.8970573619401	417.899010973069	NaN	0	20.3969628710604	309.328784169308	NaN	0	14.4633095049443	181.028634213651	NaN	NaN	NaN	353894.616433561
NaN	0	417.215754252867	8343.47382240562	NaN	0	5717.59743748033	5092.60021095895	NaN	0	2536.23199292203	2379.58748053554	NaN	NaN	NaN	191754988.919312
NaN	0	400.74382978163	1.52149300191423	NaN	0	18.4548472923616	5.2271452466894	NaN	0	14.1618601451551	2.66517754222607	NaN	NaN	NaN	2.07688643348338
NaN	0	23.1138811684308	429.084160706704	NaN	0	303.829336369986	505.126076091459	NaN	0	186.154998345368	271.421589664749	NaN	NaN	NaN	522802.512362682
NaN	0	7814.87340074057	410.472277883016	NaN	0	319.356872007277	277.075552588496	NaN	0	185.597119277871	180.240309017402	NaN	NaN	NaN	322751.452785827
